group,id,course,module,grade
9,402,Virtual Reality and Augmented Reality,2,10.75
9,402,Virtual Reality and Augmented Reality,2,13
9,402,Virtual Reality and Augmented Reality,2,13
9,402,Virtual Reality and Augmented Reality,2,10.75
9,402,Virtual Reality and Augmented Reality,2,11
9,402,Virtual Reality and Augmented Reality,2,11
9,402,Virtual Reality and Augmented Reality,2,11
9,440,Artificial Intelligence and Machine Learning,2,10
9,440,Artificial Intelligence and Machine Learning,2,9
9,440,Artificial Intelligence and Machine Learning,2,11.5
9,440,Bioengineering and Genetic Modification,1,11.5
9,440,Bioengineering and Genetic Modification,1,9
9,440,Bioengineering and Genetic Modification,1,14.5
9,440,Corporate Espionage and Industrial Sabotage,2,8
9,440,Corporate Espionage and Industrial Sabotage,2,11.5
9,440,Corporate Espionage and Industrial Sabotage,2,7.5
9,440,Corporate Espionage and Industrial Sabotage,2,10.5
9,440,Corporate Espionage and Industrial Sabotage,2,7.5
9,440,Corporate Espionage and Industrial Sabotage,2,10
9,440,Corporate Espionage and Industrial Sabotage,2,11
9,440,Corporate Espionage and Industrial Sabotage,2,7.5
9,440,Corporate Espionage and Industrial Sabotage,2,9.5
9,440,Cybernetic Implants and Augmentations,1,9
9,440,Cybernetic Implants and Augmentations,1,9.2
9,440,Cybernetic Implants and Augmentations,1,8.7
9,440,Cybernetic Implants and Augmentations,1,9.9
9,440,Cybernetic Implants and Augmentations,1,14.1
9,440,Cybernetic Implants and Augmentations,1,17.8
9,440,Cybernetic Implants and Augmentations,1,9.5
9,440,Cybernetic Implants and Augmentations,1,8.3
9,440,Cybernetic Implants and Augmentations,1,11.5
9,440,Cybernetic Implants and Augmentations,1,9.1
9,440,Darknet Culture and Subversive Technologies,2,10.25
9,440,Darknet Culture and Subversive Technologies,2,18.25
9,440,Darknet Culture and Subversive Technologies,2,12.75
9,440,Hacking and Network Security,2,12.5
9,440,Hacking and Network Security,2,11
9,440,Hacking and Network Security,2,14.5
9,440,Neurotechnology and Mind Control,2,8
9,440,Neurotechnology and Mind Control,2,14
9,440,Neurotechnology and Mind Control,2,18
9,440,Neurotechnology and Mind Control,2,19
9,440,Post-Human Philosophy and Ethics,2,11
9,440,Post-Human Philosophy and Ethics,2,11.5
9,440,Post-Human Philosophy and Ethics,2,8.5
9,440,Post-Human Philosophy and Ethics,2,18.5
9,440,Post-Human Philosophy and Ethics,2,12.5
9,440,Post-Human Philosophy and Ethics,2,14.5
9,440,Post-Human Philosophy and Ethics,2,10.5
9,440,Urban Planning and Megacity Design,2,12
9,440,Urban Planning and Megacity Design,2,18.5
9,440,Urban Planning and Megacity Design,2,14
9,440,Urban Planning and Megacity Design,2,11
9,440,Urban Planning and Megacity Design,2,13.5
9,440,Virtual Reality and Augmented Reality,2,11.25
9,440,Virtual Reality and Augmented Reality,2,13
9,440,Virtual Reality and Augmented Reality,2,9.5
9,440,Virtual Reality and Augmented Reality,2,11.75
9,440,Virtual Reality and Augmented Reality,2,9.5
9,440,Virtual Reality and Augmented Reality,2,11.75
9,440,Virtual Reality and Augmented Reality,2,14.5
9,440,Virtual Reality and Augmented Reality,2,13.25
9,440,Virtual Reality and Augmented Reality,2,12.5
9,442,Artificial Intelligence and Machine Learning,2,7
9,442,Artificial Intelligence and Machine Learning,2,7.5
9,442,Artificial Intelligence and Machine Learning,2,10
9,442,Artificial Intelligence and Machine Learning,2,11
9,442,Bioengineering and Genetic Modification,1,16
9,442,Bioengineering and Genetic Modification,1,10.5
9,442,Corporate Espionage and Industrial Sabotage,2,8
9,442,Corporate Espionage and Industrial Sabotage,2,10
9,442,Corporate Espionage and Industrial Sabotage,2,7.5
9,442,Corporate Espionage and Industrial Sabotage,2,9.5
9,442,Corporate Espionage and Industrial Sabotage,2,7.5
9,442,Corporate Espionage and Industrial Sabotage,2,11.5
9,442,Corporate Espionage and Industrial Sabotage,2,9.5
9,442,Corporate Espionage and Industrial Sabotage,2,9
9,442,Corporate Espionage and Industrial Sabotage,2,9.5
9,442,Cybernetic Implants and Augmentations,1,9.9
9,442,Cybernetic Implants and Augmentations,1,8.8
9,442,Cybernetic Implants and Augmentations,1,7.6
9,442,Cybernetic Implants and Augmentations,1,13.1
9,442,Cybernetic Implants and Augmentations,1,6.2
9,442,Cybernetic Implants and Augmentations,1,10
9,442,Cybernetic Implants and Augmentations,1,9.2
9,442,Cybernetic Implants and Augmentations,1,3
9,442,Cybernetic Implants and Augmentations,1,6.7
9,442,Darknet Culture and Subversive Technologies,2,7.25
9,442,Darknet Culture and Subversive Technologies,2,8
9,442,Darknet Culture and Subversive Technologies,2,3.25
9,442,Darknet Culture and Subversive Technologies,2,17.25
9,442,Hacking and Network Security,2,14
9,442,Hacking and Network Security,2,15.5
9,442,Hacking and Network Security,2,9.5
9,442,Neurotechnology and Mind Control,2,15
9,442,Neurotechnology and Mind Control,2,11
9,442,Neurotechnology and Mind Control,2,9
9,442,Neurotechnology and Mind Control,2,8
9,442,Post-Human Philosophy and Ethics,2,19
9,442,Post-Human Philosophy and Ethics,2,9.5
9,442,Post-Human Philosophy and Ethics,2,13
9,442,Post-Human Philosophy and Ethics,2,15.5
9,442,Post-Human Philosophy and Ethics,2,15.5
9,442,Post-Human Philosophy and Ethics,2,16
9,442,Post-Human Philosophy and Ethics,2,17
9,442,Urban Planning and Megacity Design,2,14
9,442,Urban Planning and Megacity Design,2,11
9,442,Urban Planning and Megacity Design,2,11.5
9,442,Urban Planning and Megacity Design,2,10.5
9,442,Virtual Reality and Augmented Reality,2,10.5
9,442,Virtual Reality and Augmented Reality,2,9.25
9,442,Virtual Reality and Augmented Reality,2,11.25
9,442,Virtual Reality and Augmented Reality,2,14.5
9,442,Virtual Reality and Augmented Reality,2,11
9,442,Virtual Reality and Augmented Reality,2,9.75
9,442,Virtual Reality and Augmented Reality,2,10
9,442,Virtual Reality and Augmented Reality,2,10.25
9,442,Virtual Reality and Augmented Reality,2,10.5
9,442,Virtual Reality and Augmented Reality,2,13.25
9,453,Artificial Intelligence and Machine Learning,2,9.5
9,453,Artificial Intelligence and Machine Learning,2,10
9,453,Artificial Intelligence and Machine Learning,2,8
9,453,Artificial Intelligence and Machine Learning,2,9.5
9,453,Bioengineering and Genetic Modification,1,12
9,453,Bioengineering and Genetic Modification,1,9.5
9,453,Bioengineering and Genetic Modification,1,13
9,453,Corporate Espionage and Industrial Sabotage,2,9
9,453,Corporate Espionage and Industrial Sabotage,2,11.5
9,453,Corporate Espionage and Industrial Sabotage,2,10.5
9,453,Corporate Espionage and Industrial Sabotage,2,9
9,453,Corporate Espionage and Industrial Sabotage,2,12
9,453,Corporate Espionage and Industrial Sabotage,2,9
9,453,Corporate Espionage and Industrial Sabotage,2,7.5
9,453,Cybernetic Implants and Augmentations,1,10.9
9,453,Cybernetic Implants and Augmentations,1,10.7
9,453,Cybernetic Implants and Augmentations,1,14.8
9,453,Cybernetic Implants and Augmentations,1,13.5
9,453,Cybernetic Implants and Augmentations,1,8
9,453,Cybernetic Implants and Augmentations,1,10.2
9,453,Cybernetic Implants and Augmentations,1,10.1
9,453,Cybernetic Implants and Augmentations,1,16.9
9,453,Cybernetic Implants and Augmentations,1,15.9
9,453,Cybernetic Implants and Augmentations,1,6.6
9,453,Darknet Culture and Subversive Technologies,2,7
9,453,Darknet Culture and Subversive Technologies,2,8.75
9,453,Darknet Culture and Subversive Technologies,2,8.5
9,453,Darknet Culture and Subversive Technologies,2,6.5
9,453,Hacking and Network Security,2,14
9,453,Hacking and Network Security,2,11.5
9,453,Hacking and Network Security,2,8
9,453,Neurotechnology and Mind Control,2,18
9,453,Neurotechnology and Mind Control,2,16
9,453,Neurotechnology and Mind Control,2,18
9,453,Neurotechnology and Mind Control,2,13
9,453,Post-Human Philosophy and Ethics,2,16
9,453,Post-Human Philosophy and Ethics,2,19.5
9,453,Post-Human Philosophy and Ethics,2,12.5
9,453,Post-Human Philosophy and Ethics,2,14
9,453,Post-Human Philosophy and Ethics,2,8.5
9,453,Post-Human Philosophy and Ethics,2,10
9,453,Post-Human Philosophy and Ethics,2,7.5
9,453,Urban Planning and Megacity Design,2,9
9,453,Urban Planning and Megacity Design,2,12
9,453,Urban Planning and Megacity Design,2,16
9,453,Urban Planning and Megacity Design,2,10.5
9,453,Virtual Reality and Augmented Reality,2,9.5
9,453,Virtual Reality and Augmented Reality,2,11.25
9,453,Virtual Reality and Augmented Reality,2,13
9,453,Virtual Reality and Augmented Reality,2,13
9,453,Virtual Reality and Augmented Reality,2,14.75
9,453,Virtual Reality and Augmented Reality,2,12.5
9,453,Virtual Reality and Augmented Reality,2,12.75
9,453,Virtual Reality and Augmented Reality,2,10
9,453,Virtual Reality and Augmented Reality,2,12.75
9,453,Virtual Reality and Augmented Reality,2,11.75
9,479,Artificial Intelligence and Machine Learning,2,10.5
9,479,Artificial Intelligence and Machine Learning,2,8.5
9,479,Artificial Intelligence and Machine Learning,2,10
9,479,Artificial Intelligence and Machine Learning,2,8
9,479,Bioengineering and Genetic Modification,1,11.5
9,479,Bioengineering and Genetic Modification,1,14.5
9,479,Bioengineering and Genetic Modification,1,15
9,479,Corporate Espionage and Industrial Sabotage,2,11
9,479,Corporate Espionage and Industrial Sabotage,2,7
9,479,Corporate Espionage and Industrial Sabotage,2,12
9,479,Corporate Espionage and Industrial Sabotage,2,10
9,479,Corporate Espionage and Industrial Sabotage,2,9.5
9,479,Corporate Espionage and Industrial Sabotage,2,12
9,479,Corporate Espionage and Industrial Sabotage,2,10.5
9,479,Corporate Espionage and Industrial Sabotage,2,11.5
9,479,Corporate Espionage and Industrial Sabotage,2,9
9,479,Cybernetic Implants and Augmentations,1,20
9,479,Cybernetic Implants and Augmentations,1,9.5
9,479,Cybernetic Implants and Augmentations,1,10.2
9,479,Cybernetic Implants and Augmentations,1,10
9,479,Cybernetic Implants and Augmentations,1,10.1
9,479,Cybernetic Implants and Augmentations,1,7.3
9,479,Cybernetic Implants and Augmentations,1,9.5
9,479,Cybernetic Implants and Augmentations,1,7
9,479,Cybernetic Implants and Augmentations,1,13.9
9,479,Cybernetic Implants and Augmentations,1,10.9
9,479,Darknet Culture and Subversive Technologies,2,7
9,479,Darknet Culture and Subversive Technologies,2,10.5
9,479,Darknet Culture and Subversive Technologies,2,12.5
9,479,Darknet Culture and Subversive Technologies,2,10
9,479,Hacking and Network Security,2,7.5
9,479,Hacking and Network Security,2,7
9,479,Hacking and Network Security,2,15
9,479,Neurotechnology and Mind Control,2,9
9,479,Neurotechnology and Mind Control,2,9
9,479,Neurotechnology and Mind Control,2,13
9,479,Neurotechnology and Mind Control,2,13
9,479,Post-Human Philosophy and Ethics,2,9.5
9,479,Post-Human Philosophy and Ethics,2,14.5
9,479,Post-Human Philosophy and Ethics,2,17
9,479,Post-Human Philosophy and Ethics,2,16
9,479,Post-Human Philosophy and Ethics,2,13.5
9,479,Post-Human Philosophy and Ethics,2,13.5
9,479,Post-Human Philosophy and Ethics,2,11
9,479,Urban Planning and Megacity Design,2,12.5
9,479,Urban Planning and Megacity Design,2,13
9,479,Urban Planning and Megacity Design,2,13
9,479,Urban Planning and Megacity Design,2,13.5
9,479,Urban Planning and Megacity Design,2,17
9,479,Virtual Reality and Augmented Reality,2,12
9,479,Virtual Reality and Augmented Reality,2,9.5
9,479,Virtual Reality and Augmented Reality,2,14.25
9,479,Virtual Reality and Augmented Reality,2,12.25
9,479,Virtual Reality and Augmented Reality,2,12.75
9,479,Virtual Reality and Augmented Reality,2,12.75
9,479,Virtual Reality and Augmented Reality,2,10.25
9,479,Virtual Reality and Augmented Reality,2,8.75
9,479,Virtual Reality and Augmented Reality,2,10
9,490,Artificial Intelligence and Machine Learning,2,11
9,490,Artificial Intelligence and Machine Learning,2,10
9,490,Artificial Intelligence and Machine Learning,2,8
9,490,Artificial Intelligence and Machine Learning,2,12.5
9,490,Bioengineering and Genetic Modification,1,8.5
9,490,Bioengineering and Genetic Modification,1,13.5
9,490,Bioengineering and Genetic Modification,1,10.5
9,490,Corporate Espionage and Industrial Sabotage,2,9
9,490,Corporate Espionage and Industrial Sabotage,2,7
9,490,Corporate Espionage and Industrial Sabotage,2,9
9,490,Corporate Espionage and Industrial Sabotage,2,9
9,490,Corporate Espionage and Industrial Sabotage,2,9
9,490,Corporate Espionage and Industrial Sabotage,2,6
9,490,Corporate Espionage and Industrial Sabotage,2,10.5
9,490,Corporate Espionage and Industrial Sabotage,2,11.5
9,490,Corporate Espionage and Industrial Sabotage,2,6
9,490,Cybernetic Implants and Augmentations,1,11
9,490,Cybernetic Implants and Augmentations,1,10.6
9,490,Cybernetic Implants and Augmentations,1,12
9,490,Cybernetic Implants and Augmentations,1,10.6
9,490,Cybernetic Implants and Augmentations,1,5
9,490,Cybernetic Implants and Augmentations,1,4.1
9,490,Cybernetic Implants and Augmentations,1,10.6
9,490,Cybernetic Implants and Augmentations,1,10.6
9,490,Cybernetic Implants and Augmentations,1,5.5
9,490,Cybernetic Implants and Augmentations,1,13.7
9,490,Darknet Culture and Subversive Technologies,2,11
9,490,Darknet Culture and Subversive Technologies,2,10.75
9,490,Darknet Culture and Subversive Technologies,2,11.25
9,490,Darknet Culture and Subversive Technologies,2,12.25
9,490,Hacking and Network Security,2,14
9,490,Hacking and Network Security,2,9
9,490,Hacking and Network Security,2,11
9,490,Neurotechnology and Mind Control,2,18
9,490,Neurotechnology and Mind Control,2,9
9,490,Neurotechnology and Mind Control,2,17
9,490,Neurotechnology and Mind Control,2,11
9,490,Post-Human Philosophy and Ethics,2,10
9,490,Post-Human Philosophy and Ethics,2,10.5
9,490,Post-Human Philosophy and Ethics,2,10
9,490,Post-Human Philosophy and Ethics,2,16
9,490,Post-Human Philosophy and Ethics,2,18.5
9,490,Post-Human Philosophy and Ethics,2,11
9,490,Post-Human Philosophy and Ethics,2,8.5
9,490,Urban Planning and Megacity Design,2,12.5
9,490,Urban Planning and Megacity Design,2,11
9,490,Urban Planning and Megacity Design,2,12
9,490,Urban Planning and Megacity Design,2,11.5
9,490,Urban Planning and Megacity Design,2,11.5
9,490,Virtual Reality and Augmented Reality,2,10.25
9,490,Virtual Reality and Augmented Reality,2,12.75
9,490,Virtual Reality and Augmented Reality,2,12.5
9,490,Virtual Reality and Augmented Reality,2,8.75
9,490,Virtual Reality and Augmented Reality,2,9.75
9,490,Virtual Reality and Augmented Reality,2,10.75
9,490,Virtual Reality and Augmented Reality,2,12
9,490,Virtual Reality and Augmented Reality,2,11
9,490,Virtual Reality and Augmented Reality,2,12
9,490,Virtual Reality and Augmented Reality,2,11.25
9,496,Artificial Intelligence and Machine Learning,2,11
9,496,Artificial Intelligence and Machine Learning,2,11.5
9,496,Artificial Intelligence and Machine Learning,2,8.5
9,496,Artificial Intelligence and Machine Learning,2,9.5
9,496,Bioengineering and Genetic Modification,1,11
9,496,Bioengineering and Genetic Modification,1,13
9,496,Corporate Espionage and Industrial Sabotage,2,6
9,496,Corporate Espionage and Industrial Sabotage,2,9.5
9,496,Corporate Espionage and Industrial Sabotage,2,9.5
9,496,Corporate Espionage and Industrial Sabotage,2,10
9,496,Corporate Espionage and Industrial Sabotage,2,9
9,496,Corporate Espionage and Industrial Sabotage,2,10
9,496,Corporate Espionage and Industrial Sabotage,2,9.5
9,496,Corporate Espionage and Industrial Sabotage,2,7
9,496,Cybernetic Implants and Augmentations,1,7.3
9,496,Cybernetic Implants and Augmentations,1,12.5
9,496,Cybernetic Implants and Augmentations,1,9.9
9,496,Cybernetic Implants and Augmentations,1,10.5
9,496,Cybernetic Implants and Augmentations,1,11.4
9,496,Cybernetic Implants and Augmentations,1,11.9
9,496,Cybernetic Implants and Augmentations,1,9.4
9,496,Cybernetic Implants and Augmentations,1,7.8
9,496,Cybernetic Implants and Augmentations,1,12.8
9,496,Cybernetic Implants and Augmentations,1,6.7
9,496,Darknet Culture and Subversive Technologies,2,10.25
9,496,Darknet Culture and Subversive Technologies,2,7.75
9,496,Darknet Culture and Subversive Technologies,2,8.25
9,496,Darknet Culture and Subversive Technologies,2,2
9,496,Hacking and Network Security,2,8.5
9,496,Hacking and Network Security,2,11
9,496,Hacking and Network Security,2,7.5
9,496,Neurotechnology and Mind Control,2,13
9,496,Neurotechnology and Mind Control,2,15
9,496,Neurotechnology and Mind Control,2,11
9,496,Neurotechnology and Mind Control,2,14
9,496,Post-Human Philosophy and Ethics,2,13
9,496,Post-Human Philosophy and Ethics,2,17
9,496,Post-Human Philosophy and Ethics,2,11.5
9,496,Post-Human Philosophy and Ethics,2,15.5
9,496,Post-Human Philosophy and Ethics,2,13
9,496,Post-Human Philosophy and Ethics,2,10.5
9,496,Post-Human Philosophy and Ethics,2,10.5
9,496,Urban Planning and Megacity Design,2,13
9,496,Urban Planning and Megacity Design,2,13.5
9,496,Urban Planning and Megacity Design,2,15
9,496,Urban Planning and Megacity Design,2,12
9,496,Virtual Reality and Augmented Reality,2,10.5
9,496,Virtual Reality and Augmented Reality,2,9.75
9,496,Virtual Reality and Augmented Reality,2,12.5
9,496,Virtual Reality and Augmented Reality,2,11.25
9,496,Virtual Reality and Augmented Reality,2,10.25
9,496,Virtual Reality and Augmented Reality,2,8.5
9,496,Virtual Reality and Augmented Reality,2,10
9,496,Virtual Reality and Augmented Reality,2,12.25
9,496,Virtual Reality and Augmented Reality,2,13.25
9,496,Virtual Reality and Augmented Reality,2,9.75
9,556,Artificial Intelligence and Machine Learning,2,10
9,556,Artificial Intelligence and Machine Learning,2,11
9,556,Artificial Intelligence and Machine Learning,2,8
9,556,Artificial Intelligence and Machine Learning,2,10
9,556,Bioengineering and Genetic Modification,1,8.5
9,556,Bioengineering and Genetic Modification,1,13
9,556,Bioengineering and Genetic Modification,1,12.5
9,556,Corporate Espionage and Industrial Sabotage,2,7
9,556,Corporate Espionage and Industrial Sabotage,2,9.5
9,556,Corporate Espionage and Industrial Sabotage,2,8
9,556,Corporate Espionage and Industrial Sabotage,2,6.5
9,556,Corporate Espionage and Industrial Sabotage,2,7
9,556,Corporate Espionage and Industrial Sabotage,2,8
9,556,Corporate Espionage and Industrial Sabotage,2,10.5
9,556,Corporate Espionage and Industrial Sabotage,2,10.5
9,556,Cybernetic Implants and Augmentations,1,9.4
9,556,Cybernetic Implants and Augmentations,1,14
9,556,Cybernetic Implants and Augmentations,1,8.6
9,556,Cybernetic Implants and Augmentations,1,9.7
9,556,Cybernetic Implants and Augmentations,1,14.9
9,556,Cybernetic Implants and Augmentations,1,4.8
9,556,Cybernetic Implants and Augmentations,1,11.7
9,556,Cybernetic Implants and Augmentations,1,10.4
9,556,Cybernetic Implants and Augmentations,1,9.3
9,556,Darknet Culture and Subversive Technologies,2,16.75
9,556,Darknet Culture and Subversive Technologies,2,10
9,556,Darknet Culture and Subversive Technologies,2,9.75
9,556,Darknet Culture and Subversive Technologies,2,10.5
9,556,Hacking and Network Security,2,16
9,556,Hacking and Network Security,2,9.5
9,556,Hacking and Network Security,2,12
9,556,Neurotechnology and Mind Control,2,16
9,556,Neurotechnology and Mind Control,2,11
9,556,Neurotechnology and Mind Control,2,18
9,556,Post-Human Philosophy and Ethics,2,12
9,556,Post-Human Philosophy and Ethics,2,13.5
9,556,Post-Human Philosophy and Ethics,2,6.5
9,556,Post-Human Philosophy and Ethics,2,13.5
9,556,Post-Human Philosophy and Ethics,2,7.5
9,556,Post-Human Philosophy and Ethics,2,9
9,556,Post-Human Philosophy and Ethics,2,7
9,556,Urban Planning and Megacity Design,2,11
9,556,Urban Planning and Megacity Design,2,11
9,556,Urban Planning and Megacity Design,2,13
9,556,Urban Planning and Megacity Design,2,13
9,556,Urban Planning and Megacity Design,2,15.5
9,556,Virtual Reality and Augmented Reality,2,13
9,556,Virtual Reality and Augmented Reality,2,13
9,556,Virtual Reality and Augmented Reality,2,11.25
9,556,Virtual Reality and Augmented Reality,2,10.75
9,556,Virtual Reality and Augmented Reality,2,15.75
9,556,Virtual Reality and Augmented Reality,2,14.5
9,556,Virtual Reality and Augmented Reality,2,13.75
9,556,Virtual Reality and Augmented Reality,2,14.5
9,556,Virtual Reality and Augmented Reality,2,10.75
9,556,Virtual Reality and Augmented Reality,2,13.25
9,575,Artificial Intelligence and Machine Learning,2,9.5
9,575,Artificial Intelligence and Machine Learning,2,7
9,575,Artificial Intelligence and Machine Learning,2,9.5
9,575,Artificial Intelligence and Machine Learning,2,10
9,575,Bioengineering and Genetic Modification,1,10
9,575,Bioengineering and Genetic Modification,1,13
9,575,Bioengineering and Genetic Modification,1,12.5
9,575,Corporate Espionage and Industrial Sabotage,2,5.5
9,575,Corporate Espionage and Industrial Sabotage,2,7
9,575,Corporate Espionage and Industrial Sabotage,2,8.5
9,575,Corporate Espionage and Industrial Sabotage,2,9
9,575,Corporate Espionage and Industrial Sabotage,2,10
9,575,Corporate Espionage and Industrial Sabotage,2,9.5
9,575,Corporate Espionage and Industrial Sabotage,2,11
9,575,Corporate Espionage and Industrial Sabotage,2,9.5
9,575,Corporate Espionage and Industrial Sabotage,2,5.5
9,575,Cybernetic Implants and Augmentations,1,6.6
9,575,Cybernetic Implants and Augmentations,1,14.4
9,575,Cybernetic Implants and Augmentations,1,5.3
9,575,Cybernetic Implants and Augmentations,1,8.1
9,575,Cybernetic Implants and Augmentations,1,11.2
9,575,Cybernetic Implants and Augmentations,1,7.6
9,575,Cybernetic Implants and Augmentations,1,5
9,575,Cybernetic Implants and Augmentations,1,8
9,575,Cybernetic Implants and Augmentations,1,9.1
9,575,Cybernetic Implants and Augmentations,1,9.2
9,575,Darknet Culture and Subversive Technologies,2,12
9,575,Darknet Culture and Subversive Technologies,2,7.5
9,575,Darknet Culture and Subversive Technologies,2,9.75
9,575,Darknet Culture and Subversive Technologies,2,11.25
9,575,Hacking and Network Security,2,10
9,575,Hacking and Network Security,2,12
9,575,Hacking and Network Security,2,10
9,575,Neurotechnology and Mind Control,2,16
9,575,Neurotechnology and Mind Control,2,14
9,575,Neurotechnology and Mind Control,2,8
9,575,Neurotechnology and Mind Control,2,12
9,575,Post-Human Philosophy and Ethics,2,13
9,575,Post-Human Philosophy and Ethics,2,10.5
9,575,Post-Human Philosophy and Ethics,2,11
9,575,Post-Human Philosophy and Ethics,2,15.5
9,575,Post-Human Philosophy and Ethics,2,12
9,575,Post-Human Philosophy and Ethics,2,8.5
9,575,Post-Human Philosophy and Ethics,2,19.5
9,575,Urban Planning and Megacity Design,2,13.5
9,575,Urban Planning and Megacity Design,2,9.5
9,575,Urban Planning and Megacity Design,2,9.5
9,575,Urban Planning and Megacity Design,2,8
9,575,Urban Planning and Megacity Design,2,13
9,575,Virtual Reality and Augmented Reality,2,11
9,575,Virtual Reality and Augmented Reality,2,13
9,575,Virtual Reality and Augmented Reality,2,10
9,575,Virtual Reality and Augmented Reality,2,11.75
9,575,Virtual Reality and Augmented Reality,2,9.5
9,575,Virtual Reality and Augmented Reality,2,11.75
9,575,Virtual Reality and Augmented Reality,2,9.75
9,575,Virtual Reality and Augmented Reality,2,13
9,575,Virtual Reality and Augmented Reality,2,12.5
9,575,Virtual Reality and Augmented Reality,2,9.25
9,598,Artificial Intelligence and Machine Learning,2,9
9,598,Artificial Intelligence and Machine Learning,2,9
9,598,Artificial Intelligence and Machine Learning,2,10
9,598,Artificial Intelligence and Machine Learning,2,12
9,598,Bioengineering and Genetic Modification,1,12
9,598,Bioengineering and Genetic Modification,1,16
9,598,Bioengineering and Genetic Modification,1,12.5
9,598,Corporate Espionage and Industrial Sabotage,2,7.5
9,598,Corporate Espionage and Industrial Sabotage,2,7.5
9,598,Corporate Espionage and Industrial Sabotage,2,9
9,598,Corporate Espionage and Industrial Sabotage,2,8
9,598,Corporate Espionage and Industrial Sabotage,2,11
9,598,Corporate Espionage and Industrial Sabotage,2,10
9,598,Corporate Espionage and Industrial Sabotage,2,8
9,598,Corporate Espionage and Industrial Sabotage,2,8
9,598,Corporate Espionage and Industrial Sabotage,2,8.5
9,598,Cybernetic Implants and Augmentations,1,19.4
9,598,Cybernetic Implants and Augmentations,1,6.9
9,598,Cybernetic Implants and Augmentations,1,11.9
9,598,Cybernetic Implants and Augmentations,1,8.5
9,598,Cybernetic Implants and Augmentations,1,10.5
9,598,Cybernetic Implants and Augmentations,1,11
9,598,Cybernetic Implants and Augmentations,1,12.6
9,598,Cybernetic Implants and Augmentations,1,16
9,598,Cybernetic Implants and Augmentations,1,7.5
9,598,Cybernetic Implants and Augmentations,1,13.6
9,598,Darknet Culture and Subversive Technologies,2,11.75
9,598,Darknet Culture and Subversive Technologies,2,7
9,598,Darknet Culture and Subversive Technologies,2,16
9,598,Darknet Culture and Subversive Technologies,2,9
9,598,Hacking and Network Security,2,8.5
9,598,Hacking and Network Security,2,15
9,598,Neurotechnology and Mind Control,2,10
9,598,Neurotechnology and Mind Control,2,14
9,598,Neurotechnology and Mind Control,2,15
9,598,Neurotechnology and Mind Control,2,14
9,598,Post-Human Philosophy and Ethics,2,12.5
9,598,Post-Human Philosophy and Ethics,2,11.5
9,598,Post-Human Philosophy and Ethics,2,7
9,598,Post-Human Philosophy and Ethics,2,11
9,598,Post-Human Philosophy and Ethics,2,11.5
9,598,Post-Human Philosophy and Ethics,2,4
9,598,Post-Human Philosophy and Ethics,2,16
9,598,Urban Planning and Megacity Design,2,8.5
9,598,Urban Planning and Megacity Design,2,9
9,598,Urban Planning and Megacity Design,2,19.5
9,598,Urban Planning and Megacity Design,2,10.5
9,598,Urban Planning and Megacity Design,2,12
9,598,Virtual Reality and Augmented Reality,2,13.25
9,598,Virtual Reality and Augmented Reality,2,11.75
9,598,Virtual Reality and Augmented Reality,2,8.75
9,598,Virtual Reality and Augmented Reality,2,13
9,598,Virtual Reality and Augmented Reality,2,11.75
9,598,Virtual Reality and Augmented Reality,2,11.5
9,598,Virtual Reality and Augmented Reality,2,9
9,598,Virtual Reality and Augmented Reality,2,11.5
9,598,Virtual Reality and Augmented Reality,2,10.25
9,598,Virtual Reality and Augmented Reality,2,11.5
9,629,Artificial Intelligence and Machine Learning,2,11
9,629,Artificial Intelligence and Machine Learning,2,10
9,629,Artificial Intelligence and Machine Learning,2,10
9,629,Artificial Intelligence and Machine Learning,2,10
9,629,Bioengineering and Genetic Modification,1,16
9,629,Bioengineering and Genetic Modification,1,11.5
9,629,Bioengineering and Genetic Modification,1,10.5
9,629,Corporate Espionage and Industrial Sabotage,2,8.5
9,629,Corporate Espionage and Industrial Sabotage,2,7.5
9,629,Corporate Espionage and Industrial Sabotage,2,6
9,629,Corporate Espionage and Industrial Sabotage,2,8.5
9,629,Corporate Espionage and Industrial Sabotage,2,8.5
9,629,Corporate Espionage and Industrial Sabotage,2,8.5
9,629,Corporate Espionage and Industrial Sabotage,2,9
9,629,Corporate Espionage and Industrial Sabotage,2,9
9,629,Corporate Espionage and Industrial Sabotage,2,8
9,629,Cybernetic Implants and Augmentations,1,12
9,629,Cybernetic Implants and Augmentations,1,14.6
9,629,Cybernetic Implants and Augmentations,1,9.2
9,629,Cybernetic Implants and Augmentations,1,10.2
9,629,Cybernetic Implants and Augmentations,1,5.9
9,629,Cybernetic Implants and Augmentations,1,8.9
9,629,Cybernetic Implants and Augmentations,1,5.8
9,629,Cybernetic Implants and Augmentations,1,14.6
9,629,Cybernetic Implants and Augmentations,1,8.1
9,629,Darknet Culture and Subversive Technologies,2,6.75
9,629,Darknet Culture and Subversive Technologies,2,9.5
9,629,Darknet Culture and Subversive Technologies,2,13
9,629,Darknet Culture and Subversive Technologies,2,13.5
9,629,Hacking and Network Security,2,10.5
9,629,Hacking and Network Security,2,7.5
9,629,Hacking and Network Security,2,16
9,629,Neurotechnology and Mind Control,2,11
9,629,Neurotechnology and Mind Control,2,13
9,629,Neurotechnology and Mind Control,2,15
9,629,Post-Human Philosophy and Ethics,2,7
9,629,Post-Human Philosophy and Ethics,2,18
